lab_id	inhibitor	plot_name	type	min_conc	max_conc	inhibitor1	inhibitor2	auc	rescaled_auc	zscore
10292	LESTAURTINIB	LESTAURTINIB	single-agent	0.0137174211248285	10	LESTAURTINIB		2.51433536771207	0.878300621641555	0.477893182725932
10308	LESTAURTINIB	LESTAURTINIB	single-agent	0.0137174211248285	10	LESTAURTINIB		2.46686197135087	0.861717347162374	0.203088684003296
10320	LESTAURTINIB	LESTAURTINIB	single-agent	0.0137174211248285	10	LESTAURTINIB		2.59195442633449	0.905414294827221	0.927198859820666
10326	LESTAURTINIB	LESTAURTINIB	single-agent	0.0137174211248285	10	LESTAURTINIB		2.52647231429639	0.882540265989213	0.548149110840905
10336	LESTAURTINIB	LESTAURTINIB	single-agent	0.0137174211248285	10	LESTAURTINIB		2.28025019634761	0.79653064212066	-0.877132223203997
10348	LESTAURTINIB	LESTAURTINIB	single-agent	0.0137174211248285	10	LESTAURTINIB		2.11446535608868	0.738619143866289	-1.83679433746546
10356	LESTAURTINIB	LESTAURTINIB	single-agent	0.0137174211248285	10	LESTAURTINIB		2.53122749090062	0.884201331024985	0.575674925786209
10404	LESTAURTINIB	LESTAURTINIB	single-agent	0.0137174211248285	10	LESTAURTINIB		2.57369614903987	0.899036364299773	0.821508997201348
20003	LESTAURTINIB	LESTAURTINIB	single-agent	0.0137174211248285	10	LESTAURTINIB		2.38519990497266	0.83319138177782	-0.269620347492435
10004	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.6213757191879	0.915691658831434	0.237807631716617
10021	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.32261030186788	0.811327756097189	-1.06723695973125
10054	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.28692651104325	0.798862793759122	-1.22310820693172
10058	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.47237921201771	0.863644614292155	-0.413027687750074
10139	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.8214806911093	0.985591769806711	1.11189109716714
10159	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.70998946431199	0.946645965256872	0.624883518341947
10205	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.7606707975735	0.964349827311565	0.846265900726113
10250	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.68467833363025	0.9378043516449	0.514321343857554
10289	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.66321953253149	0.930308423064033	0.420586625281057
10290	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.7347464406557	0.955294003220254	0.73302507758861
10292	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.25561239422836	0.787924233765158	-1.35989217326827
10308	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.61624583457024	0.913899701836956	0.215399656138073
10320	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.07945702015083	0.726390129546362	-2.1293608094194
10326	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.40900724234636	0.841507694503429	-0.689844352178173
10336	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.86272752831797	1	1.2920624245462
10348	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.61086245882643	0.912019196028923	0.191884399716417
10356	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.75669814887378	0.962962112742007	0.828912875915543
10404	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.80789313622938	0.980845403012976	1.05253896342254
20003	LETROZOLE	LETROZOLE	single-agent	0.0137174211248285	10	LETROZOLE		2.29516777805616	0.801741610178565	-1.18710932513892
10004	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.80922605339021	0.981311013919932	1.13125290395523
10021	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.2607616916202	0.789722971975797	-1.3168213181628
10054	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.45829480265568	0.858724687675769	-0.435131000891988
10058	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.45984716908935	0.859266955990974	-0.428202003286219
10139	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.67285099200499	0.933672857638483	0.522541936410334
10159	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.0584900197703	0.71906599542143	-2.2196622322423
10205	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.8238220699426	0.986409653733888	1.19640231813448
10250	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.83363503391658	0.98983749095448	1.24020254622906
10289	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.5972756909947	0.90727310416467	0.185211092096179
10290	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.36343010271684	0.82558681513972	-0.858560201943018
10292	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.27921765115479	0.796169956312248	-1.23444302354531
10308	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.78634192215824	0.973317192990205	1.02910943635824
10320	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.70453550451781	0.944740803225128	0.663965962709282
10326	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.4500912052101	0.855859029884577	-0.471747811089747
10336	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.43384809824944	0.850185033040665	-0.544249023947334
10348	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.61386170248362	0.913066883462509	0.259242861531012
10356	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.77529201068352	0.969457268716792	0.979788085102788
10404	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.42658809687312	0.847648989598004	-0.576654086993809
20003	LUCITANIB	LUCITANIB	single-agent	0.0137174211248285	10	LUCITANIB		2.75243228673562	0.961471973671499	0.877753559575939
10004	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.8432518886036	0.993196823825627	0.523749595911305
10021	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.86272752831797	1	0.605527954526846
10058	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.82626347365508	0.987262478073027	0.452415112918965
10139	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.86272752831797	1	0.605527954526846
10159	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.63798082253098	0.921492107242546	-0.338185164685633
10205	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.86272752831797	1	0.605527954526846
10250	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.68733042765206	0.938730773735573	-0.130965799144151
10289	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.84802487184632	0.994864109026718	0.543791388684929
10290	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.1178436205982	0.739799229807443	-2.5222452136887
10292	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.86272752831797	1	0.605527954526846
10308	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.80306420929108	0.979158575716094	0.35500122620719
10320	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.41131193601965	0.842312763672777	-1.28996953531286
10326	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.86272752831797	1	0.605527954526846
10336	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.71608321670757	0.948774617856639	-0.0102326202055946
10348	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.17696689571725	0.760452007458896	-2.27398613382689
10356	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.86272752831797	1	0.605527954526846
10404	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.86272752831797	1	0.605527954526846
20003	LY3039478	LY3039478	single-agent	0.0137174211248285	10	LY3039478		2.82614829132753	0.987222242903454	0.451931461453531
10004	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.75386486072849	0.96197239642522	0.265392092201604
10021	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.81412278393759	0.983021526184525	0.595631930607893
10054	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.58671223623367	0.903583107594426	-0.650677575695973
10058	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.78444510735057	0.972654602929187	0.432985251160254
10139	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.76843552136965	0.967062178982947	0.345245700811904
10159	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.18367903316102	0.762796672599876	-2.85947623264969
10205	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.53484497745637	0.885464981344466	-0.934932894249775
10250	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.36284162286606	0.825381248998703	-1.87758668980348
10289	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.80615329554982	0.980237646716803	0.55195564013527
10292	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.65462301713504	0.92730551226955	-0.278496721850538
10308	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.85048498722401	0.995723469672588	0.794912747102897
10320	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.8497098448024	0.995452699082673	0.790664626782422
10326	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.71398043464661	0.948040079888859	0.0468079505194918
10336	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.83735151443601	0.991135721569395	0.722935558042275
10348	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.79000604832955	0.974597135330182	0.46346164583971
10356	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.83347415339866	0.989781292620431	0.701685919584363
10404	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.78101778078547	0.971457378767545	0.414201998921434
20003	METHOTREXATE	METHOTREXATE	single-agent	0.0137174211248285	10	METHOTREXATE		2.79216416156066	0.975351001428078	0.475289052539939
10004	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.19131057597186	0.765462501860729	-1.58678628638184
10021	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.53416839797649	0.885228640486601	0.1663326857614
10054	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.54427661210042	0.888759613666527	0.218018547415454
10058	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.38341050704015	0.832566314280196	-0.604530633778751
10139	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.44079435498756	0.852611480080911	-0.31111247011259
10159	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.36944737577654	0.827688752191072	-0.675927664144414
10205	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.50450580595514	0.874866986529692	0.0146603320973461
10250	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.71957836949745	0.949995534886047	1.11438087902543
10289	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.72239168493731	0.950978274393051	1.12876607415796
10290	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.73171368767912	0.954234610404632	1.17643183767905
10292	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.62971402314788	0.918604371926726	0.654881691917635
10308	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.1407732669778	0.747808949961658	-1.84519636050684
10320	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.4025490020031	0.839251719989832	-0.506670656655744
10336	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.4616446230607	0.85989483760163	-0.204499763073905
10348	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.19410580703468	0.766438924183558	-1.57249356125422
10356	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.59811066373948	0.90756477451629	0.493285702541078
10404	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.72734009349385	0.952706838675747	1.15406854172794
20003	MIDOSTAURIN	MIDOSTAURIN	single-agent	0.0137174211248285	10	MIDOSTAURIN		2.73366142327011	0.954914987971733	1.18639110358502
10004	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.8446034303997	0.993668940638258	0.899755889614026
10021	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.58647873369284	0.90350154113778	-0.0129041542878145
10054	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.7519028788014	0.961287042367706	0.571991477410143
10058	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.52223709836488	0.881060832166183	-0.240045433160979
10139	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.26953851120004	0.792788866125002	-1.13352020174426
10159	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.82440714836075	0.986614031695939	0.828347225943008
10205	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.66548813766728	0.93110088588606	0.26645201356411
10250	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.65735654559456	0.928260380810995	0.23770087400731
10289	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.57896061495168	0.900875332856764	-0.0394862158569185
10290	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.80502836181283	0.979844687999682	0.759829008169858
10292	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.71682009603249	0.949032022488282	0.447948119798246
10308	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.60754323165366	0.910859732845672	0.0615742891891721
10320	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.48161862346997	0.866872099744705	-0.383661520864927
10326	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.7537040845051	0.961916234523047	0.578360060105194
10336	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.83875215434378	0.991624989197529	0.879067338963094
10348	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.29300186647539	0.800985019982907	-1.05056003896678
10356	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		1.65593615424809	0.57844700128379	-3.30305438881979
10404	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.81449872696794	0.983152849555902	0.793313692078453
20003	MK-2206	MK-2206	single-agent	0.0137174211248285	10	MK-2206		2.54456270805804	0.888859551908918	-0.161108035141144
10004	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.84384450819324	0.644086623667117	0.0905050690711487
10021	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.86775463419678	0.652438842230368	0.147258575836367
10054	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		0.968599067569702	0.338348326198831	-1.98699331083218
10058	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.61909617972616	0.565578164079583	-0.442961621076577
10139	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		2.0946549898688	0.731699041962104	0.685833356611337
10159	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.78233624345369	0.62260072808987	-0.0554920586100259
10205	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.94320844202309	0.678796156043827	0.326357096366803
10250	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		2.25018739676956	0.786029188775672	1.05500788567669
10289	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		2.18892452574836	0.764629013448056	0.909593228955835
10290	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.72490151957587	0.602537790450968	-0.191820156156406
10292	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.47275639270115	0.514459157615494	-0.790316381637539
10308	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.92438154867508	0.672219598141695	0.281669242407532
10320	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		2.66113974547393	0.929581917646739	2.03045180006324
10326	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		2.26273720757165	0.790413053700972	1.08479634317594
10336	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.3121803367079	0.458367177360707	-1.17146260724893
10348	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.7377984158672	0.60704289831183	-0.161207850273462
10356	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		2.01390543710137	0.703491833288326	0.494164760277089
10404	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.61276937542385	0.563368102437414	-0.457979037995272
20003	MLN7243	MLN7243	single-agent	0.00137174211248285	1	MLN7243		1.0274075923706	0.358891156146553	-1.84740433461159
10004	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		1.45922434034036	0.509732178807021	-1.99611321132313
10021	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.74032622279701	0.957243117163552	1.00796731212908
10054	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.37816198943179	0.830732916740108	0.158721413233705
10058	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		1.6698449821469	0.583305594272897	-1.50222480435685
10139	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.42889197543332	0.848453774034316	0.277679136260339
10159	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.53164775977805	0.884348138177699	0.518633157676753
10205	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.84639423333023	0.994294498925876	1.25668823664537
10250	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.59937786710428	0.908007430463204	0.677454793220606
10289	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.76370345248189	0.965409185870277	1.06278502908843
10290	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.55400571767651	0.892158157705335	0.571060764556969
10292	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.38994209787188	0.834847911381952	0.186344816815906
10308	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.02740297368684	0.708206755142379	-0.663780170796511
10320	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		1.92703129499018	0.673145200138004	-0.899143656876663
10326	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		1.77696070426347	0.620722959724897	-1.25104708073282
10336	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.78374211748831	0.972409036470167	1.10977408131458
10348	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		1.71155729551059	0.597876423299086	-1.40441279589761
10356	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.40235579372384	0.839184229012311	0.215453931745485
10404	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.23034590994315	0.779098215907964	-0.187895363718785
20003	NERATINIB	NERATINIB	single-agent	0.0137174211248285	10	NERATINIB		2.67810109572986	0.935506809236368	0.862054411015155
10004	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		1.97766422664639	0.69083215467886	-1.199144397838
10021	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.72863188692096	0.953158084354678	0.571338011933881
10054	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		1.5817332045549	0.552526633746475	-2.13259193117079
10058	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.66046264841444	0.929345395989404	0.410622119562134
10139	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.70750318617534	0.945777465508971	0.521524957403956
10159	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.43695473908319	0.85127023615658	-0.116320441148387
10205	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.52764405785472	0.882949576182636	0.0974888240608413
10250	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.82865175186639	0.988096744760195	0.807144985897169
10290	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.81652337454176	0.983860093802443	0.778551106495643
10292	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.53299057522359	0.884817206725879	0.110093780912994
10308	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.74960004495092	0.960482622866477	0.62077257073202
10320	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.72223176915491	0.950922413057725	0.556249085306689
10326	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		1.35075822856202	0.471843099002743	-2.67713885872206
10336	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.84574569375391	0.994067952888954	0.847445687280825
10348	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.63483782804761	0.920394205171087	0.350209007103421
10356	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.62072300772119	0.915463655481393	0.316931886893085
10404	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.62826701898202	0.918098908465204	0.334717658428908
20003	NF-KB	NF-KB	single-agent	0.0137174211248285	10	NF-KB		2.40235448313395	0.839183771200706	-0.197894053132318
10004	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.85837246686969	0.998478702075135	0.736022641680988
10021	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.71792983652891	0.949419673944957	0.144444263548961
10054	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.54803096788395	0.89007107476312	-0.571210925445741
10058	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.86272933663199	1.00000063167521	0.754374832475611
10139	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.71575347179189	0.948659432281898	0.135276888100202
10159	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.83158584595575	0.989121674328355	0.623190905922015
10205	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.86272752831797	1	0.754367215418955
10250	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.86272752831797	1	0.754367215418955
10289	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.86272752831797	1	0.754367215418955
10290	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.72801545746328	0.952942754934888	0.186927341944259
10292	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.86272752831797	1	0.754367215418955
10308	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.75951838510634	0.963947269801023	0.319625304067828
10320	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.03057711136616	0.709315536068235	-2.75085191090839
10326	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.7150593376376	0.948416959274101	0.13235302690358
10336	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.72375634508661	0.951454973672251	0.168986928937487
10348	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.25903102684638	0.789118420981438	-1.78854868097202
10356	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.30175198224317	0.804041586030925	-1.60859766862937
10404	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.6685498751335	0.932170403482804	-0.0635560950574883
20003	NVP-ADW742	NVP-ADW742	single-agent	0.0137174211248285	10	NVP-ADW742		2.8175561161902	0.984220848236188	0.564094285756238
10004	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.6552863873553	0.927537238905667	0.935133064281841
10021	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.38379486611669	0.832700577521364	0.0556593012424631
10054	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		1.85665562290121	0.648561766544408	-1.65196358053798
10058	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.52129174378443	0.880730603539431	0.501068777961772
10139	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.46561366846782	0.861281293479062	0.32070437396828
10159	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.22497431685894	0.777221825985738	-0.458826401539135
10205	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.6557310423268	0.927692564540782	0.936573486359305
10250	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.66334485605057	0.930352200726361	0.961237790335258
10289	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.75156017859907	0.961167331288347	1.24700384787369
10290	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.40527687406646	0.840204612654736	0.125248444516744
10292	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.30094573502623	0.803759950000611	-0.212723434071863
10308	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.28067497772204	0.796679025566248	-0.278388833582832
10320	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		1.72835318540391	0.603743516736091	-2.06758844793007
10326	NVP-TAE-684	NVP-TAE-684	single-agent	0.0137174211248285	10	NVP-TAE-684		2.58374086018096	0.902545154794757	0.703367395410908
